Entity,TimeWindow,Link,period_start,period_end,period_midpoint,Title,Query,TextFile,capacity_relevant,unep_attributed,attributable_relevant_doc,sd,capacity_justification,unep_justification,evidence_phrases
Kenya,2014-2018,https://www.unep.org/news-and-stories/story/how-kenyas-lake-bogoria-feeding-global-biotech-industry,2014,2018,2016,How Kenya's Lake Bogoria is feeding the global biotech ...,UNEP supported Kenya scientific assessment after:2014-01-01 before:2018-01-01,www_unep_org_How_Kenya_s_Lake_Bogoria_is_feeding_the_global_bio.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks in Kenya during 2014-2018.","The document mentions UNEP's involvement in a project, but it is not related to the specified capacity domains.",[]
Kenya,2014-2018,https://www.unep.org/news-and-stories/story/mangrove-conservation-kenyan-style,2014,2018,2016,"Mangrove conservation, Kenyan style",UNEP supported Kenya scientific assessment after:2014-01-01 before:2018-01-01,www_unep_org_Mangrove_conservation_Kenyan_style.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks in Kenya during 2014-2018.",There is no explicit link between UNEP and strengthening or enabling capacity in Kenya during 2014-2018.,[]
Kenya,2014-2018,https://www.unep.org/news-and-stories/story/six-african-countries-switch-green-business-development-sustainable-growth,2014,2018,2016,Six African Countries Switch to Green Business ...,UNEP provided technical assistance Kenya state of environment report after:2014-01-01 before:2018-01-01,www_unep_org_Six_African_Countries_Switch_to_Green_Business_.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Kenya during 2014-2018.",There is no explicit link between UNEP and strengthening or enabling capacity in Kenya during 2014-2018.,[]
Kenya,2014-2018,https://www.unep.org/news-and-stories/story/twenty-african-eco-enterprises-receive-prestigious-seed-awards-0,2014,2018,2016,Twenty African eco-enterprises to receive prestigious ...,UNEP provided technical assistance Kenya state of environment report after:2014-01-01 before:2018-01-01,www_unep_org_Twenty_African_eco_enterprises_to_receive_prestigi.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks in Kenya during 2014–2018.",There is no explicit link between UNEP and strengthening or enabling capacity in Kenya during 2014–2018.,[]
Kenya,2014-2018,https://www.unep.org/news-and-stories/story/where-conflict-and-environment-collide-voices-field,2014,2018,2016,Where conflict and the environment collide: Voices from ...,UNEP supported Kenya scientific assessment after:2014-01-01 before:2018-01-01,www_unep_org_Where_conflict_and_the_environment_collide_Voices_.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Kenya during 2014–2018.",The document does not explicitly link UNEP to strengthening or enabling capacity in Kenya during 2014–2018.,[]
Kenya,2014-2018,https://www.unepfi.org/wordpress/wp-content/uploads/2017/10/Emissions-Gap-Report-2017.pdf,2014,2018,2016,The Emissions Gap Report 2017,UNEP supported Kenya scientific assessment after:2014-01-01 before:2018-01-01,www_unepfi_org_The_Emissions_Gap_Report_2017.txt,False,False,False,,"The document does not contain explicit evidence related to Kenya's capacity development in environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems/early warning systems, environmental information platforms, or national environmental reporting frameworks during 2014-2018.",The document does not explicitly link UNEP to strengthening or enabling capacity in Kenya during 2014-2018. Mere mention of UNEP is not enough.,[]
Kenya,2014-2018,https://www.unoosa.org/oosa/en/ourwork/psa/schedule/2016/conference_kenya_biodiversity.html,2014,2018,2016,2016 UN/Kenya Conference on Biodiversity,UNEP supported Kenya scientific assessment after:2014-01-01 before:2018-01-01,www_unoosa_org_2016_UN_Kenya_Conference_on_Biodiversity.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks in Kenya during 2014-2018.","The document mentions UNEP as a supporter and host of the conference, but does not explicitly link UNEP to strengthening or enabling capacity in Kenya during 2014-2018.",[]
Kenya,2018-2022,https://assets.cambridge.org/97811087/07664/frontmatter/9781108707664_frontmatter.pdf,2018,2022,2020,Global Environment Outlook – GEO-6,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,assets_cambridge_org_Global_Environment_Outlook_GEO_6.txt,False,False,False,,"The document does not contain explicit evidence related to Kenya's institutional/technical capacity to develop environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems/early warning systems, environmental information platforms, and national environmental reporting frameworks during 2018-2022.",The document does not explicitly link UNEP to strengthening or enabling capacity in Kenya during 2018-2022.,[]
Kenya,2018-2022,https://dart.informea.org/,2018,2022,2020,Data Reporting Tool for MEAS - DaRT | DaRT,UNEP programme Kenya environmental data platform after:2018-01-01 before:2022-01-01,dart_informea_org_Data_Reporting_Tool_for_MEAS_DaRT_DaRT.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Kenya during 2018-2022.",The document does not explicitly link UNEP to strengthening or enabling capacity in Kenya during 2018-2022.,[]
Kenya,2018-2022,https://globalabc.org/members/our-members/united-nations-environment-programme,2018,2022,2020,United Nations Environment Programme (UNEP),UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,globalabc_org_United_Nations_Environment_Programme_UNEP_.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Kenya during 2018-2022.",The document does not explicitly link UNEP to strengthening or enabling capacity in Kenya during 2018-2022.,[]
Kenya,2018-2022,https://globalpeatlands.org/sites/default/files/2022-07/SSC%202020.pdf,2018,2022,2020,Stories of Success,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,globalpeatlands_org_Stories_of_Success.txt,True,False,True,12.0,"The document provides moderate evidence of Kenya's capacity development in environmental governance, particularly in the areas of multilateral environmental agreements (MEAs) and environmental impact assessments. However, the evidence is not comprehensive, and there are gaps in the documentation of institutionalized/operational national systems.","While UNEP is mentioned as a key player in several initiatives, including the ACP MEAs programme and the Global Peatlands Initiative, the document does not provide explicit evidence of UNEP's direct involvement in strengthening Kenya's capacity in environmental governance. The attribution is mostly indirect, through mentions of UNEP's support to broader initiatives.","[""ACP MEAs Programme"", ""Environmental Impact Assessment (EIA) training"", ""Biodiversity for Food and Nutrition (BFN) Project"", ""South-South cooperation"", ""Global Peatlands Initiative""]"
Kenya,2018-2022,https://library.sprep.org/sites/default/files/2021-03/Man-SOE-UNEP-2012.pdf,2018,2022,2020,unep year book 2012 emerging issues in ...,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,library_sprep_org_unep_year_book_2012_emerging_issues_in_.txt,False,False,False,,"The document does not contain explicit evidence related to Kenya during 2018-2022 about environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks.",The document does not explicitly link UNEP to strengthening or enabling any capacity in Kenya during 2018-2022.,[]
Kenya,2018-2022,https://link.springer.com/rwe/10.1007/978-3-030-02006-4_691-1,2018,2022,2020,United Nations Environment Program (UNEP) - Springer Nature,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,link_springer_com_United_Nations_Environment_Program_UNEP_Springer_N.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Kenya during 2018-2022.",The document does not explicitly link UNEP to strengthening or enabling capacity in Kenya during 2018-2022.,[]
Kenya,2018-2022,https://medium.com/@davidedjensen_99356/building-a-digital-ecosystem-for-the-planet-557c41225dc2,2018,2022,2020,The promise and peril of a digital ecosystem for the planet,UNEP programme Kenya environmental data platform after:2018-01-01 before:2022-01-01,medium_com_The_promise_and_peril_of_a_digital_ecosystem_for_t.txt,False,False,False,,"The document does not contain explicit evidence related to Kenya during 2018-2022 about environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks.",The document mentions UNEP but does not explicitly link UNEP to strengthening or enabling capacity in Kenya during 2018-2022. Mere mention of UNEP is not enough for attribution.,[]
Kenya,2018-2022,https://orbit.dtu.dk/files/170843838/GCOII_synth.pdf,2018,2022,2020,UN Environment Global Chemicals Outlook II,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,orbit_dtu_dk_UN_Environment_Global_Chemicals_Outlook_II.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Kenya during 2018-2022.",There is no explicit link between UNEP and strengthening or enabling capacity in Kenya during 2018-2022.,[]
Kenya,2018-2022,https://un-spbf.org/big-data/ibm-digital-platform-marine-litter/,2018,2022,2020,UNEP-IBM pilot first marine litter digital platform,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,un-spbf_org_UNEP_IBM_pilot_first_marine_litter_digital_platfor.txt,False,False,False,,The document does not contain any relevant information about Kenya or the specified time window of 2018-2022.,The document does not contain any information about UNEP's involvement in Kenya or any capacity development activities.,[]
Kenya,2018-2022,https://unece.org/sites/default/files/2021-04/2.2_2021-04-21_Philipp%20Saile_UNEP_GEMSWater_0.pdf,2018,2022,2020,The UNEP Global Environment Monitoring System for ...,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,unece_org_The_UNEP_Global_Environment_Monitoring_System_for_.txt,False,False,False,,The document is not about Kenya or the time window 2018-2022.,"The document is not about Kenya or the time window 2018-2022, and does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks.",[]
Kenya,2018-2022,https://unepccc.org/wp-content/uploads/2019/04/agr-final-version-2018.pdf,2018,2022,2020,The Adaptation Gap Report 2018. United Nations ...,UNEP programme Kenya environmental data platform after:2018-01-01 before:2022-01-01,unepccc_org_The_Adaptation_Gap_Report_2018_United_Nations_.txt,False,False,False,,"The document does not contain explicit evidence related to Kenya's capacity to develop environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks during 2018-2022.",The document does not explicitly link UNEP to strengthening or enabling capacity in Kenya during 2018-2022.,[]
Kenya,2018-2022,https://unepccc.org/wp-content/uploads/2020/12/annual-report-2019-210x270-pages-lowres.pdf,2018,2022,2020,ANNUAL REPORT,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,unepccc_org_ANNUAL_REPORT.txt,False,False,False,,"The document does not contain explicit evidence related to Kenya during 2018-2022 about environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks.",There is no explicit link between UNEP and strengthening or enabling capacity in Kenya during 2018-2022 mentioned in the document.,[]
Kenya,2018-2022,https://unepgrid.ch/storage/app/media/documents/Sand_and_sustainability_UNEP_2019.pdf,2018,2022,2020,Sand and Sustainability: Finding new solutions for ...,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,unepgrid_ch_Sand_and_Sustainability_Finding_new_solutions_for_.txt,False,False,False,,"The document does not contain explicit evidence related to Kenya during 2018-2022 about environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks.",The document does not explicitly link UNEP to strengthening or enabling capacity in Kenya during 2018-2022. Mere mention of UNEP as the publisher of the report is not enough for attribution.,[]
Kenya,2018-2022,https://unhabitat.org/news/25-mar-2021/un-habitat-and-unep-jointly-launch-a-new-project-connecting-people-cities-and-the,2018,2022,2020,Innovative Land-Sea Planning and Management for a ...,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,unhabitat_org_Innovative_Land_Sea_Planning_and_Management_for_a_.txt,True,True,True,48.0,"The document mentions the development of integrated land-sea planning and management frameworks, establishment of GIS data labs, and implementation of pilot activities related to environmental conservation and sustainable use of coastal urban and marine environments. These activities indicate moderate to strong evidence of system development and institutional strengthening in Kenya's coastal regions.","The document explicitly mentions UNEP's involvement in supporting Kenya's coastal counties and cities in their journey towards resilience, sustainability, and blue growth. UNEP, along with UN-Habitat, will provide support to develop and mainstream the conservation and sustainable use of coastal urban and marine environments. The document also highlights UNEP's role in providing key structures for mangroves restoration and livelihood opportunities for nearby communities.","[""UNEP and UN-Habitat are pleased to support counties such as Kwale and Lamu in providing key structures for mangroves restoration, while providing livelihood opportunities for nearby communities."", ""UN-Habitat and UNEP will ensure that interventions are in line with obligations of environmental conservation and urban planning, and to adapt and mitigate coastal cities and communities against adverse effects of climate change."", ""UNEP and UN-Habitat will provide support to all six counties to develop and mainstream the conservation and sustainable use of coastal urban and marine environments.""]"
Kenya,2018-2022,https://unhabitat.org/unep-and-un-habitat-greener-cities-partnership,2018,2022,2020,UNEP and UN-Habitat Greener Cities Partnership,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,unhabitat_org_UNEP_and_UN_Habitat_Greener_Cities_Partnership.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Kenya during 2018-2022.",There is no explicit link between UNEP and strengthening or enabling capacity in Kenya during 2018-2022.,[]
Kenya,2018-2022,https://wasp-adaptation.org/images/Resources/WASP_Science_for_Adaptation_Policy_Brief_No._1.pdf,2018,2022,2020,Adaptation decision-support tools and platforms,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,wasp-adaptation_org_Adaptation_decision_support_tools_and_platforms.txt,False,False,False,,"The document does not contain explicit evidence related to Kenya's capacity in environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks.",The document mentions UNEP as part of the World Adaptation Science Programme (WASP) but does not explicitly link UNEP to strengthening or enabling capacity in Kenya.,[]
Kenya,2018-2022,https://wesr.unep.org/media/docs/wesr/wesr_workplan_2020_2021_20200317.pdf,2018,2022,2020,Work Plan 2020-2021 - World Environment Situation Room,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,wesr_unep_org_Work_Plan_2020_2021_World_Environment_Situation_Ro.txt,True,True,True,48.0,"The document mentions the development of the World Environment Situation Room (WESR) and its implementation in Kenya, which includes environmental data systems, environmental statistics, and monitoring systems. However, the evidence is mostly about system development and institutional strengthening, but not fully institutionalized.","The document explicitly links UNEP to the development and implementation of the WESR in Kenya, including providing technical assistance and support for capacity building. UNEP is credited for leading the initiative and working with partners to establish the WESR.","[""The World Environment Situation Room (WESR) is the future United Nations Environment Programme (UNEP) on-line data and knowledge platform."", ""Kenya is one of the selected countries for the WESR-CCA (Common Country Analysis) implementation."", ""GRID Nairobi in Kenya is one of the core partners in the WESR initiative."", ""UNEP is implementing projects A4 – Knowledge Platform on the Environment and Project A5 – Foresight and Emerging issues which constitute the programmatic base for the implementation of the World Environment Situation Room."", ""The WESR-CCA platform will be used to support State of Environment Reporting in Countries, support to NDP in countries as well as Voluntary contributions and Agenda 2030 and SDGs.""]"
Kenya,2018-2022,https://www.clivar.org/sites/default/files/documents/indian/meetings/WIOworkshop/1.3_Ocean%20Decade%20Africa%20Roadmap_Mika%20Odido.pdf,2018,2022,2020,United Nation's Decade of Ocean Science for Sustainable ...,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,www_clivar_org_United_Nation_s_Decade_of_Ocean_Science_for_Sustai.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems/early warning systems, environmental information platforms, or national environmental reporting frameworks for Kenya during 2018-2022.",There is no explicit link between UNEP and strengthening or enabling capacity in Kenya during 2018-2022.,[]
Kenya,2018-2022,https://www.decadeonrestoration.org/,2018,2022,2020,UN Decade on Restoration,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,www_decadeonrestoration_org_UN_Decade_on_Restoration.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Kenya during 2018-2022.",There is no explicit link between UNEP and strengthening or enabling capacity in Kenya during 2018-2022.,[]
Kenya,2018-2022,https://www.devex.com/organizations/united-nations-environment-programme-44517,2018,2022,2020,United Nations Environment Programme,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,www_devex_com_United_Nations_Environment_Programme.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Kenya during 2018-2022.",There is no explicit link between UNEP and strengthening or enabling capacity in Kenya during 2018-2022.,[]
Kenya,2018-2022,https://www.facebook.com/KASEDUTAINMENT/posts/google-teams-up-with-un-to-track-environmental-changescontext-the-unep-has-enter/643986295968300/,2018,2022,2020,Google teams up with UN to track environmental changes ...,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,www_facebook_com_Google_teams_up_with_UN_to_track_environmental_cha.txt,False,False,False,,"The document does not contain explicit evidence related to Kenya's capacity in environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks during 2018-2022.",The document does not explicitly link UNEP to strengthening or enabling capacity in Kenya during 2018-2022.,[]
Kenya,2018-2022,https://www.facebook.com/KenyaForestService/posts/earlier-today-the-permanent-representative-of-estonia-to-the-unep-nairobi-his-ex/2941790152593110/,2018,2022,2020,"Earlier today, The Permanent Representative of Estonia ...",UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,www_facebook_com_Earlier_today_The_Permanent_Representative_of_Esto.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks in Kenya during 2018-2022.",There is no explicit link between UNEP and strengthening or enabling capacity in Kenya during 2018-2022.,[]
Kenya,2018-2022,https://www.facebook.com/epaethio/posts/world-environment-programme-unep-launches-a-new-web-based-information-initiative/3100751240151152/,2018,2022,2020,World Environment programme (UNEP) launches a new ...,UNEP programme Kenya environmental data platform after:2018-01-01 before:2022-01-01,www_facebook_com_World_Environment_programme_UNEP_launches_a_new_.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Kenya during 2018-2022.",The document does not explicitly link UNEP to strengthening or enabling capacity in Kenya during 2018-2022.,[]
Kenya,2018-2022,https://www.facebook.com/tuko.co.ke/posts/kenya-signs-an-mou-with-united-nations-environment-programme-unep-that-will-see-/1268516266658607/,2018,2022,2020,Kenya signs an MoU with United Nations Environment ...,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,www_facebook_com_Kenya_signs_an_MoU_with_United_Nations_Environment.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks in Kenya during 2018-2022.","The document mentions UNEP, but only in the context of signing an MoU for the Greening Kenya Campaign, which does not explicitly link to strengthening or enabling the specified capacity domains.",[]
Kenya,2018-2022,https://www.ilri.org/news/ilri-signs-mou-unep-collaborate-sustainable-livestock-and-environmental-development,2018,2022,2020,ILRI signs MoU with UNEP to collaborate in sustainable ...,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,www_ilri_org_ILRI_signs_MoU_with_UNEP_to_collaborate_in_sustain.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Kenya during 2018-2022.",There is no explicit link between UNEP and strengthening or enabling capacity in Kenya during 2018-2022 for the specified environmental domains.,[]
Kenya,2018-2022,https://www.medbox.org/document/unep-environmental-data-explorer,2018,2022,2020,UNEP: Environmental Data Explorer,UNEP programme Kenya environmental data platform after:2018-01-01 before:2022-01-01,www_medbox_org_UNEP_Environmental_Data_Explorer.txt,False,False,False,,"The document does not contain explicit evidence related to Kenya or the specific capacity domains for environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems, environmental information platforms, or national environmental reporting frameworks in Kenya during 2018-2022.","The document does not explicitly link UNEP to strengthening or enabling capacity in Kenya during 2018-2022. It primarily describes the Environmental Data Explorer, a tool used by UNEP, without specific reference to Kenya or capacity building activities in the country.",[]
Kenya,2018-2022,https://www.sciencedirect.com/science/article/pii/S0025326X21009826,2018,2022,2020,Marine debris database development using international ...,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,www_sciencedirect_com_Marine_debris_database_development_using_internati.txt,False,False,False,,The document does not contain any information about Kenya or its environmental capacity during 2018-2022.,The document does not mention UNEP or its activities related to Kenya's environmental capacity during 2018-2022.,[]
Kenya,2018-2022,https://www.un.org/Depts/los/general_assembly/contributions_2019/UNEP.pdf,2018,2022,2020,UNEP.pdf,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,www_un_org_UNEP_pdf.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Kenya during 2018-2022.",The document does not explicitly link UNEP to strengthening or enabling capacity in Kenya during 2018-2022.,[]
Kenya,2018-2022,https://www.un.org/sites/un2.un.org/files/2020/02/unep.pdf,2018,2022,2020,unep.pdf,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,www_un_org_unep_pdf.txt,False,False,False,,"The document does not contain explicit evidence related to Kenya during 2018-2022 about environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks.",There is no explicit link between UNEP and strengthening or enabling capacity in Kenya during 2018-2022 mentioned in the document.,[]
Kenya,2018-2022,https://www.unep.org/beatpollution/governments,2018,2022,2020,Governments,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,www_unep_org_Governments.txt,False,False,False,,"The document does not contain explicit evidence related to Kenya during 2018-2022 about environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks.",There is no explicit link between UNEP and strengthening or enabling capacity in Kenya during 2018-2022 mentioned in the document.,[]
Kenya,2018-2022,https://www.unep.org/explore-topics/environment-under-review/what-we-do/environmental-assessment,2018,2022,2020,Environmental assessment,UNEP programme Kenya environmental data platform after:2018-01-01 before:2022-01-01,www_unep_org_Environmental_assessment.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Kenya during 2018-2022.",There is no explicit link between UNEP and strengthening or enabling capacity in Kenya during 2018-2022.,[]
Kenya,2018-2022,https://www.unep.org/explore-topics/oceans-seas/what-we-do/enabling-sustainable-resilient-and-inclusive-blue-economies,2018,2022,2020,"Enabling sustainable, resilient and inclusive blue economies",UNEP programme Kenya environmental data platform after:2018-01-01 before:2022-01-01,www_unep_org_Enabling_sustainable_resilient_and_inclusive_blue_.txt,True,True,True,48.0,"The document mentions a new programme to support Kenya's coast and blue economy, which indicates moderate evidence of system development and institutional strengthening. The Go Blue initiative, launched in Kenya in March 2021, aims to protect Kenya's coastal ecosystems while creating environmentally friendly jobs.","The document explicitly links UNEP to the Go Blue initiative in Kenya, which is a partnership between the EU and the Government of Kenya to advance the Blue Economy Agenda through Coastal Development. UNEP is mentioned as part of the initiative, indicating clear UNEP-supported system development or institutional strengthening.","[""New programme to support Kenya’s coast and blue economy"", ""Go Blue initiative was launched in Kenya in March 2021"", ""The Go Blue initiative aims to protect Kenya's coastal ecosystems while creating environmentally friendly jobs"", ""Team Europe, together with the Governors of six coastal counties in Kenya, the Ministry of Devolution and the Blue Economy Secretariat, launched the Go Blue initiative in Kenya on March 25, 2021""]"
Kenya,2018-2022,https://www.unep.org/explore-topics/transport/what-we-do/africa-sustainable-transport-forum,2018,2022,2020,Africa sustainable transport forum,UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,www_unep_org_Africa_sustainable_transport_forum.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Kenya during 2018-2022.",There is no explicit link between UNEP and strengthening or enabling capacity in Kenya during 2018-2022.,[]
Kenya,2018-2022,https://www.unep.org/news-and-stories/press-release/digital-billboards-bring-real-time-air-pollution-data-nairobi,2018,2022,2020,Digital billboards bring real-time air pollution data to Nairobi,UNEP programme Kenya environmental data platform after:2018-01-01 before:2022-01-01,www_unep_org_Digital_billboards_bring_real_time_air_pollution_d.txt,True,True,True,64.0,"The document provides evidence of Kenya's capacity to develop environmental data systems, specifically for air quality monitoring in Nairobi. The initiative includes real-time air pollution data streaming on digital billboards, engagement with the public, and involvement of government officials.","The document explicitly links UNEP to the development and implementation of the air quality monitoring system in Nairobi, Kenya. UNEP is mentioned as a key partner in the initiative, collaborating with other organizations to provide real-time air quality information.","[""The initiative – by the UN Environment Programme (UNEP), in collaboration with IQAir, a Swiss air quality technology company, Safaricom, a telecommunications provider in Kenya, Alpha and Jam Ltd and Metropolitan Star Lite Ltd,  Out Of Home (OOH) media – provides real-time air quality information"", ""“Real time air quality monitoring will help us with the issuance of health advisories as well as for formulation of smart traffic controls that minimize congestion,” said Lawrence Mwangi, Assistant Director of Environment in charge of pollution control at the Nairobi County Government."", ""“Action on air pollution, which is responsible for millions of premature deaths a year, is critical – efforts should focus on high-risk communities, such as people living in informal urban settlements,” said Inger Andersen, Executive Director of UNEP.""]"
Kenya,2018-2022,https://www.unep.org/news-and-stories/speech/unep50-reflecting-past-envisioning-future,2018,2022,2020,"UNEP@50: Reflecting on the past, envisioning the future",UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,www_unep_org_UNEP_50_Reflecting_on_the_past_envisioning_the_fut.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks in Kenya during 2018-2022.",The document does not explicitly link UNEP to strengthening or enabling capacity in Kenya during 2018-2022.,[]
Kenya,2018-2022,https://www.unep.org/news-and-stories/story/kenya-river-estuary-comes-back-life,2018,2022,2020,"In Kenya, a river estuary comes back to life",UNEP supported Kenya environmental data platform after:2018-01-01 before:2022-01-01,www_unep_org_In_Kenya_a_river_estuary_comes_back_to_life.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks in Kenya during 2018-2022.","The document mentions UNEP's involvement in a project to restore the Malindi-Sabaki estuary in Kenya, but it does not explicitly link UNEP to strengthening or enabling the capacity domains listed above.",[]
