Entity,TimeWindow,Link,period_start,period_end,period_midpoint,Title,Query,TextFile,chemicals_relevant,unep_attributed,attributable_relevant_doc,sd,policy_regulation_score,unep_attribution_score,instrument_type,action_stage,evidence_level,sector,chemicals_justification,unep_justification,evidence_phrases
Kenya,2022-2026,https://ieep.eu/wp-content/uploads/2022/11/European-Circular-Economy-policy-landscape-overview.pdf,2022,2026,2024,European Circular Economy policy landscape overview,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,ieep_eu_European_Circular_Economy_policy_landscape_overvie.txt,False,False,False,,0.0,0.0,none,none,unclear,none,The document is not about Kenya or the time window 2022-2026.,The document is not about Kenya or the time window 2022-2026.,[]
Kenya,2022-2026,https://journals.sagepub.com/doi/10.1177/0734242X231188664,2022,2026,2024,A review of plastic waste circular actions in seven ...,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,journals_sagepub_com_A_review_of_plastic_waste_circular_actions_in_seve.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not contain any relevant information about Kenya or chemicals, waste and pollution policy evaluation for the time window 2022-2026.","The document does not contain any relevant information about UNEP's involvement in Kenya or chemicals, waste and pollution policy evaluation for the time window 2022-2026.",[]
Kenya,2022-2026,https://journals.sagepub.com/doi/10.3233/EPL-239016,2022,2026,2024,Lessons from the EU's Legal Framework on Plastics,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,journals_sagepub_com_Lessons_from_the_EU_s_Legal_Framework_on_Plastics.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention and control, or policies/laws/regulations in key sectors for Kenya in 2022-2026.",There is no explicit link between UNEP and any policy/law/regulation outcome in Kenya during 2022-2026.,[]
Kenya,2022-2026,https://ke.chm-cbd.net/sites/ke/files/2023-08/Ecoflash%20Magazine%202023%20Edition%202-min.pdf,2022,2026,2024,BEATING PLASTIC POLLUTION - Kenya Biodiversity,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,ke_chm-cbd_net_BEATING_PLASTIC_POLLUTION_Kenya_Biodiversity.txt,True,False,False,,81.0,0.0,plastic pollution regulation / waste management policy / environmental conservation strategy,implemented / enforced,national,environment / waste management,"The document provides evidence of Kenya's efforts to address plastic pollution, including the ban on single-use plastic bags, enforcement actions against manufacturers and users of banned plastics, and initiatives to promote recycling and circular economy. The government has also launched a wetlands restoration strategy and a 15 billion tree growing program.","There is no explicit evidence linking UNEP to the development, adoption, revision, or implementation of the policy, law, regulation, or strategy in Kenya during 2022-2026.","[""The countrywide enforcement on the banned plastic bags and Effluent Discharge License (EDL)was conducted in the month of May 2023."", ""CS Environment, Climate Change and Forestry Hon. Soipan Tuya stated that as a country, we need to elevate the environmental agenda in the country."", ""The Ministry through NEMA unveiled the Wetlands restoration strategy to facilitate ecosystem restoration through the 15 billion tree growing programme, circular economy and climate action."", ""The Authority has maintained momentum on enforcement of plastic bags with regular inspections countrywide in the bid to get rid of plastics in line with the 2017 ban.""]"
Kenya,2022-2026,https://kpp.or.ke/resources/,2022,2026,2024,Resources – Kenya Plastics Pact,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,kpp_or_ke_Resources_Kenya_Plastics_Pact.txt,False,False,False,,0.0,0.0,none,none,unclear,none,No evidence found,No evidence found,[]
Kenya,2022-2026,https://kpp.or.ke/wp-content/uploads/2025/02/KENYA-PLASTICS-PACT-ROADMAP-TO-2030.pdf,2022,2026,2024,kenya plastics pact roadmap to 2030,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,kpp_or_ke_kenya_plastics_pact_roadmap_to_2030.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No relevant information found,No relevant information found,[]
Kenya,2022-2026,https://link.springer.com/article/10.1007/s43621-025-02218-1,2022,2026,2024,Strategic pathways for sustainable plastic management ...,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,link_springer_com_Strategic_pathways_for_sustainable_plastic_managem.txt,False,False,False,,0.0,0.0,none,none,global,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Kenya during 2022–2026.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Kenya during 2022–2026.",[]
Kenya,2022-2026,https://nema.go.ke/wp-content/uploads/2025/10/Waste-Management-Policy-2021.pdf,2022,2026,2024,National Sustainable Waste Management Policy,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,nema_go_ke_National_Sustainable_Waste_Management_Policy.txt,True,False,False,,80.0,0.0,National Sustainable Waste Management Policy,developing,national,waste,"The document outlines a comprehensive National Sustainable Waste Management Policy for Kenya, focusing on waste management, circular economy, and pollution prevention. It includes goals, objectives, and guiding principles for sustainable waste management, as well as strategies for waste prevention, reduction, reuse, recycling, and disposal.","There is no explicit mention of UNEP's involvement in the development, adoption, revision, or implementation of the National Sustainable Waste Management Policy in Kenya.","[""The formulation of the Sustainable Waste Management Policy, undertook an intensive, inclusive, consultative and participatory approach"", ""Extensive public participation was done across the country during the development and drafting of this policy"", ""The policy development process adopted a circular economy approach whereby waste is regarded as a resource"", ""The Government recognizes the importance of providing a new framework through the development of a National Sustainable Waste Management Policy""]"
Kenya,2022-2026,https://nicholasinstitute.duke.edu/sites/default/files/projects/Plastic-Pollution-Policy-Country-Profile-Kenya.pdf,2022,2026,2024,Plastic Pollution Policy Country Profile: Kenya,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,nicholasinstitute_duke_edu_Plastic_Pollution_Policy_Country_Profile_Kenya.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No evidence found,No evidence found,[]
Kenya,2022-2026,https://oceanlitter.imo.org/site/assets/files/1633/kenya_-_national_action_plan.pdf,2022,2026,2024,kenya national action plan on marine plastic litter from sea ...,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,oceanlitter_imo_org_kenya_national_action_plan_on_marine_plastic_litte.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document is empty and does not contain any information about Kenya or any policies, laws, or regulations related to chemicals, waste, or pollution.","There is no mention of UNEP or any connection to the policies, laws, or regulations discussed.",[]
Kenya,2022-2026,https://plasticspolicy.port.ac.uk/wp-content/uploads/2022/10/GPPC-Report.pdf,2022,2026,2024,A global review of plastics policies to support improved ...,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,plasticspolicy_port_ac_uk_A_global_review_of_plastics_policies_to_support_im.txt,False,False,False,,0.0,0.0,none,none,unclear,none,"No evidence found related to chemicals, waste, circular economy or pollution policies in Kenya for 2022-2026",No UNEP attribution found,[]
Kenya,2022-2026,https://pmc.ncbi.nlm.nih.gov/articles/PMC12528791/,2022,2026,2024,Marine plastics and the circular economy: A review of policy ...,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,pmc_ncbi_nlm_nih_gov_Marine_plastics_and_the_circular_economy_A_review_.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,,,[]
Kenya,2022-2026,https://resolutions.unep.org/incres/uploads/kenya_-_opening_statement-inc_5.pdf,2022,2026,2024,republic of kenya,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,resolutions_unep_org_republic_of_kenya.txt,True,False,False,,40.0,0.0,plastic pollution treaty,developing,national,cross-sectoral,"The document mentions Kenya's support for a legally binding instrument to address plastic pollution, which is related to chemicals and waste management.",There is no explicit link between UNEP and the development of the plastic pollution treaty mentioned in the document.,"[""Kenya aligns with the African statement as delivered by the distinguished delegate of Ghana."", ""The Republic of Kenya has demonstrated its unwavering support for the delivery of a legally binding instrument that reflects the aspiration of high ambition commensurate with the detrimental challenge of plastic pollution that the planet is currently facing."", ""Kenya envisions the delivery of a treaty that shall not only provide a roadmap for the ending of plastic pollution within a realistic timeline but one that is implementable by Member States."", ""The treaty aims to tackle cross-cutting challenges of plastic pollution; from chemicals, waste and Kenya is also keen on biodiversity and nature.""]"
Kenya,2022-2026,https://sustainability.hapres.com/htmls/JSR_1693_Detail.html,2022,2026,2024,"Some Countries Can Say “No!” to Single-Use Plastics, Others ...",UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,sustainability_hapres_com_Some_Countries_Can_Say_No_to_Single_Use_Plastics_O.txt,False,False,False,,0.0,0.0,none,none,unclear,none,"No evidence found related to chemicals, waste, circular economy or pollution policies in Kenya for 2022-2026.",No explicit link to UNEP found in the provided text.,[]
Kenya,2022-2026,https://unctad.org/system/files/non-official-document/ditc-ted-12042023-Single_Use_Plastics_Report_2023-3.pdf,2022,2026,2024,"Policies, Regulations and Laws that Address the Harmful ...",UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,unctad_org_Policies_Regulations_and_Laws_that_Address_the_Har.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document is not available due to a fetch error, therefore no evidence could be assessed.","The document is not available due to a fetch error, therefore no evidence could be assessed.",[]
Kenya,2022-2026,https://unemg.org/wp-content/uploads/2023/02/20.02.23-Mapping-Efforts-Pollution.pdf,2022,2026,2024,An overview of UN Activities and Initiatives related to ...,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,unemg_org_An_overview_of_UN_Activities_and_Initiatives_relat.txt,False,False,False,,0.0,0.0,none,none,unclear,none,"No evidence found related to chemicals, waste, circular economy or pollution policies in Kenya for 2022-2026.",No explicit link to UNEP found in relation to SP3.1 outcomes for Kenya in 2022-2026.,[]
Kenya,2022-2026,https://unhabitat.org/sites/default/files/2024-02/WWC-Newsletter_Vol19-ENG_Final_1_0.pdf,2022,2026,2024,NEWSLETTER,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,unhabitat_org_NEWSLETTER.txt,True,False,False,,61.0,0.0,Extended Producer Responsibility (EPR) regulation,developing,national,waste,"The document mentions that Kenya has taken significant steps to reduce plastic waste, including a ban on single-use plastics in protected natural areas and the development of legislation for EPR. The Kenyan government enacted the Sustainable Waste Management Act in July 2022, which aims to shift linear to circular model waste management. Draft EPR Regulations have been prepared and procedures are underway for their enactment into law.",There is no explicit link between UNEP and the development of EPR regulations in Kenya.,"[""The Kenyan government enacted the Sustainable Waste Management Act in July 2022."", ""Draft EPR Regulations have been prepared and procedures are underway for their enactment into law."", ""Kenya has taken significant steps to reduce plastic waste, including a ban on single-use plastics in protected natural areas and the development of legislation for EPR.""]"
Kenya,2022-2026,https://wwfafrica.awsassets.panda.org/downloads/wwf_plastic_pollution.pdf,2022,2026,2024,PLASTIC POLLUTION IN AFRICA,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,wwfafrica_awsassets_panda_org_PLASTIC_POLLUTION_IN_AFRICA.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Kenya during 2022–2026.","There is no explicit link between UNEP and the development/adoption/revision/implementation of any policy, law, regulation, strategy, or framework in Kenya during 2022–2026.",[]
Kenya,2022-2026,https://www.basel.int/Portals/4/Basel%20Convention/docs/plastic%20waste/UNEP-CHW-PWPWG-PUB-SingleUse-Jan2023.English.pdf,2022,2026,2024,"Compilation of information, best practices and lessons ...",UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_basel_int_Compilation_of_information_best_practices_and_less.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"No relevant information found about Kenya's policies, laws, or regulations related to circular economy, chemicals management, waste management, or pollution prevention and control between 2022 and 2026.","No explicit link to UNEP found in the development, adoption, revision, or implementation of policies, laws, or regulations related to circular economy, chemicals management, waste management, or pollution prevention and control in Kenya between 2022 and 2026.",[]
Kenya,2022-2026,https://www.basel.int/Portals/4/Basel%20Convention/docs/plastic%20waste/UNEP-FAO-CHW-RC-POPS-PUB-GlobalGovernancePlastics-2023.pdf,2022,2026,2024,GLOBAL GOVERNANCE OF PLASTICS AND ...,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_basel_int_GLOBAL_GOVERNANCE_OF_PLASTICS_AND_.txt,False,False,False,,0.0,0.0,none,none,unclear,none,"No relevant information found about Kenya's policies, laws, or regulations related to circular economy, chemicals management, waste management, or pollution prevention and control for the years 2022-2026.","No explicit link to UNEP found in relation to Kenya's policies, laws, or regulations for circular economy, chemicals management, waste management, or pollution prevention and control for the years 2022-2026.",[]
Kenya,2022-2026,https://www.cejadkenya.org/sites/default/files/2024-04/CEJAD%20Annual%20Report%202023%20.pdf,2022,2026,2024,Annual Report,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_cejadkenya_org_Annual_Report.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"No evidence found related to circular economy, chemicals management, waste management, pollution prevention/control policies in Kenya for 2022-2026.",No explicit link to UNEP found in relation to policy/law/regulation outcomes in Kenya for 2022-2026.,[]
Kenya,2022-2026,https://www.commissionoceanindien.org/wp-content/uploads/2023/07/WIO-Proposed-Plastics-Action-Plan-Kelleher-July2023P.pdf,2022,2026,2024,Proposed Regional Action Plan to Combat Marine Plastic ...,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_commissionoceanindien_org_Proposed_Regional_Action_Plan_to_Combat_Marine_Pla.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Kenya during 2022-2026.","There is no explicit link between UNEP and the development/adoption/revision/implementation/strengthening of any policy, law, regulation, strategy, action plan, or official framework in Kenya during 2022-2026.",[]
Kenya,2022-2026,https://www.dehradunlawreview.com/wp-content/uploads/2025/05/PAPER-13.pdf,2022,2026,2024,TOWARDS SUSTAINABLE SOLUTIONS,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_dehradunlawreview_com_TOWARDS_SUSTAINABLE_SOLUTIONS.txt,False,False,False,,0.0,0.0,none,none,unclear,none,"No relevant information found about Kenya's policies, laws, or regulations related to circular economy, chemicals management, waste management, or pollution prevention and control for the period 2022-2026.","No explicit link to UNEP found in relation to any policy, law, regulation, strategy, or framework in Kenya for the period 2022-2026.",[]
Kenya,2022-2026,https://www.diva-portal.org/smash/get/diva2:1833207/FULLTEXT04,2022,2026,2024,Acknowledg ments,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_diva-portal_org_Acknowledg_ments.txt,False,False,False,,0.0,0.0,none,none,unclear,none,"No evidence found related to chemicals, waste, circular economy, or pollution policies in Kenya for 2022-2026.",No explicit link to UNEP found in the provided text.,[]
Kenya,2022-2026,https://www.eionet.europa.eu/etcs/etc-ce/products/draft-report-for-dg-env_final.pdf,2022,2026,2024,Circular Economy policy innovation and good practice in ...,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_eionet_europa_eu_Circular_Economy_policy_innovation_and_good_practi.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"No evidence found related to chemicals, waste, circular economy, or pollution policies in Kenya for 2022-2026.",No explicit link to UNEP found in relation to SP3.1 outcomes for Kenya in 2022-2026.,[]
Kenya,2022-2026,https://www.energy.gov/sites/default/files/2024-10/circularity-for-secure-sustainable-products-materials-report.pdf,2022,2026,2024,circularity-for-secure-sustainable-products-materials- ...,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_energy_gov_circularity_for_secure_sustainable_products_materi.txt,False,False,False,,0.0,0.0,none,none,unclear,none,No relevant information found,No relevant information found,[]
Kenya,2022-2026,https://www.epa.gov/system/files/documents/2023-07/SWM_PlasticWaste-Final.pdf,2022,2026,2024,Addressing Plastic Waste,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_epa_gov_Addressing_Plastic_Waste.txt,False,False,False,,0.0,0.0,none,none,unclear,none,No evidence related to Kenya or 2022-2026,No UNEP link to SP3.1 outcomes,[]
Kenya,2022-2026,https://www.facebook.com/EnvironmentClimateChangeForestryKenya/posts/environment-and-climate-change-principal-secretary-eng-festus-k-ngeno-is-current/545588524416346/,2022,2026,2024,Environment and Climate Change Principal Secretary Eng ...,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_facebook_com_Environment_and_Climate_Change_Principal_Secretary.txt,True,False,False,,90.0,0.0,waste management policy / circular economy policy / law,developed / implementing,national,waste / cross-sectoral,"The document mentions the development of the Sustainable Waste Management Act, extended producer responsibility regulations (EPR), e-waste regulations, plastics regulations and chemicals which are in the process of gazettement into law.","There is no explicit link between UNEP and the development/adoption/revision/implementation of the policy, law, regulation, strategy or framework mentioned in the document.","[""Kenya has developed the Sustainable Waste Management Act to implement a circular economy approach to waste management"", ""extended producer responsibility regulations (EPR), e-waste regulations, plastics regulations and chemicals which are in the process of gazettement into law"", ""Kenya is a beneficiary of the Plastic Waste Partnership Funding""]"
Kenya,2022-2026,https://www.facebook.com/EnvironmentClimateChangeForestryKenya/posts/environment-and-forestry-cabinet-secretary-has-today-launched-the-national-marin/262281252747076/,2022,2026,2024,Environment and Forestry Cabinet Secretary has today ...,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_facebook_com_Environment_and_Forestry_Cabinet_Secretary_has_tod.txt,True,False,False,,80.0,0.0,waste management policy / action plan,launched,national,waste,"The document mentions the National Sustainable Waste Management Policy and the National Marine Litter Management Action Plan (NMLMAP), which aim to address waste management through legislation, guidelines, standards, and strategies.","There is no explicit link between UNEP and the development, adoption, revision, or implementation of the policy or action plan mentioned.","[""National Sustainable Waste Management Policy"", ""National Marine Litter Management Action Plan (NMLMAP)"", ""aims at addressing Waste Management through legislations, guidelines, standards and strategies""]"
Kenya,2022-2026,https://www.facebook.com/WWFKenya/posts/the-gazettement-of-the-mandatory-extended-producer-responsibility-epr-regulation/580006727920148/,2022,2026,2024,The gazettement of the Mandatory Extended Producer ...,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_facebook_com_The_gazettement_of_the_Mandatory_Extended_Producer.txt,True,False,False,,90.0,0.0,Mandatory Extended Producer Responsibility (EPR) regulations,gazetted / implemented,national,waste,"The document mentions the gazettement of the Mandatory Extended Producer Responsibility (EPR) regulations, 2024, in Kenya, which shows a strong commitment to tackling plastic pollution.","There is no explicit link between UNEP and the development/adoption/revision/implementation of the policy, law, regulation, strategy or framework in Kenya during 2022–2026.","[""The gazettement of the Mandatory Extended Producer Responsibility (EPR) regulations, 2024, shows Kenya’s strong commitment to tackling plastic pollution across five key product categories: non-hazardous product packaging, hazardous product packaging, electrical and electronic equipment, end-of-life motor vehicles, and non-packaging items."", ""These EPR regulations build on the Sustainable Waste Management Act, 2022, further elevating the national ambition for managing post-consumer and end-of-life product waste.""]"
Kenya,2022-2026,https://www.facebook.com/kenyanewsagency/posts/we-want-to-eliminate-plastics-that-are-problematic-and-unnecessary-this-is-not-b/1147768367538808/,2022,2026,2024,“We want to eliminate plastics that are problematic and ...,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_facebook_com__We_want_to_eliminate_plastics_that_are_problemati.txt,True,False,False,,60.0,0.0,circular economy policy,developing,national,consumer products,"The document mentions a campaign and manual for phasing out single-use plastics, which aligns with circular economy and pollution prevention goals.",There is no explicit mention of UNEP's involvement or support in the development or implementation of the NO SUP USE campaign or manual.,"[""NO SUP USE (No Single-Use Plastics) campaign and manual"", ""phasing out problematic single-use plastics"", ""Refuse, Reduce, Replace, Reuse, and Refill""]"
Kenya,2022-2026,https://www.frontiersin.org/journals/sustainability/articles/10.3389/frsus.2023.1190470/full,2022,2026,2024,Transitioning circular economy from policy to practice in ...,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_frontiersin_org_Transitioning_circular_economy_from_policy_to_prac.txt,True,False,False,,81.0,0.0,circular economy policy,adopted,national,cross-sectoral,"The document discusses Kenya's circular economy policy landscape, including laws, policies, and regulations that advance circular approaches. It mentions several policies and laws that promote circular economy principles, such as the Environmental Management and Coordination Act, the Sustainable Waste Management Act, and the Green Economy Strategy and Implementation Plan.","There is no explicit mention of UNEP's support or involvement in the development, adoption, revision, or implementation of Kenya's circular economy policies and laws.","[""The study examines Kenya's circular economy policy landscape by looking at the strides made by the country to embrace the concept and principles of the circular economy and focusing on the policies formulated so far."", ""The Environmental Management and Coordination Act provides a comprehensive framework for the management and coordination of environmental activities in the country."", ""The Sustainable Waste Management Act has outlined measures that directly relate to the promotion of circular economy-related practices such as reuse and recycling waste at the lowest level of governance.""]"
Kenya,2022-2026,https://www.genevaenvironmentnetwork.org/resources/updates/towards-plastic-pollution-inc-3/,2022,2026,2024,Plastic Pollution INC-3,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_genevaenvironmentnetwork_org_Plastic_Pollution_INC_3.txt,True,False,False,,60.0,0.0,international legally binding instrument on plastic pollution,developing,international,cross-sectoral,"The document discusses the development of an international legally binding instrument on plastic pollution, which is relevant to chemicals and waste management.","While UNEP is mentioned as the host of the INC process, there is no explicit link between UNEP and the development of the policy/law/regulation outcome.","[""The third session of the Intergovernmental Negotiating Committee to develop an international legally binding instrument on plastic pollution, including in the marine environment (INC-3), took place from 13 to 19 November 2023 in Nairobi, Kenya."", ""In March 2022, Member States participating in UNEA-5 adopted resolution 5/14 – End plastic pollution: towards an international legally binding instrument, recognizing that “the high and rapidly increasing levels of plastic pollution represent a serious environmental problem at a global scale, negatively impacting the environmental, social and economic dimensions of sustainable development”."", ""The UN Environment Programme Executive Director was mandated to convene an International Negotiating Committee (INC) to develop and adopt a legally binding instrument on plastic pollution based on a comprehensive approach that addresses the full life cycle of plastics.""]"
Kenya,2022-2026,https://www.globalplasticaction.org/globalplasticstreaty,2022,2026,2024,Global Plastics Treaty,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_globalplasticaction_org_Global_Plastics_Treaty.txt,False,False,False,,0.0,0.0,none,none,global,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Kenya during 2022–2026.",There is no explicit link between UNEP and any policy/law/regulation outcome for Kenya during 2022–2026.,[]
Kenya,2022-2026,https://www.greenpolicyplatform.org/sites/default/files/downloads/tools/Guidelines%20to%20Accelerate%20the%20Transition%20Towards%20a%20Circular%20Economy%20in%20Africa.pdf,2022,2026,2024,Guidelines to Accelerate the Transition Towards a Circular ...,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_greenpolicyplatform_org_Guidelines_to_Accelerate_the_Transition_Towards_a_.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"No evidence found related to chemicals, waste, circular economy, or pollution policies in Kenya for 2022-2026.",No explicit link to UNEP found in the provided text.,[]
Kenya,2022-2026,https://www.iisd.org/system/files/2025-07/guide-to_global-agreement-end-plastic-pollution.pdf,2022,2026,2024,A Guide to the Global Agreement to End Plastic Pollution,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_iisd_org_A_Guide_to_the_Global_Agreement_to_End_Plastic_Pol.txt,False,False,False,,0.0,0.0,none,none,unclear,none,"No evidence found related to chemicals, waste, circular economy, or pollution policies in Kenya for 2022-2026.",No UNEP attribution found.,[]
Kenya,2022-2026,https://www.ioe-emp.org/index.php?eID=dumpFile&t=f&f=165214&token=31bf394cdfe2796ffe1d14ef6fbf6f13e61e2c4e,2022,2026,2024,The Business Pathway to Circular Economy: Global ...,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_ioe-emp_org_The_Business_Pathway_to_Circular_Economy_Global_.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"No evidence found related to chemicals, waste, circular economy, or pollution policies in Kenya for 2022-2026.",No explicit link to UNEP found in the provided document.,[]
Kenya,2022-2026,https://www.kenyaclimatedirectory.org/resources/65129254c3805,2022,2026,2024,Accelerating the Circular Economy in Plastic Waste ...,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_kenyaclimatedirectory_org_Accelerating_the_Circular_Economy_in_Plastic_Waste.txt,False,False,False,,0.0,0.0,none,none,unclear,none,"No evidence found related to chemicals, waste, circular economy, or pollution policies in Kenya for 2022-2026.",No explicit link to UNEP found in the provided document.,[]
