Entity,TimeWindow,Link,period_start,period_end,period_midpoint,Title,Query,TextFile,climate_relevant,unep_attributed,attributable_relevant_doc,sd,climate_policy_score,unep_attribution_score,instrument_type,action_stage,evidence_level,climate_justification,unep_justification,evidence_phrases
Kenya,2022-2026,https://faolex.fao.org/docs/pdf/ken147906.pdf,2022,2026,2024,"National Environment Policy, 2013",UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,faolex_fao_org_National_Environment_Policy_2013.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://flr.kefri.org/media_root/documents/content/docs/Final_Version_FOLAREP_20052023_.pdf,2022,2026,2024,"MINISTRY OF ENVIRONMENT, CLIMATE CHANGE AND ...",UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,flr_kefri_org_MINISTRY_OF_ENVIRONMENT_CLIMATE_CHANGE_AND_.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://gca.org/wp-content/uploads/2025/05/26.05.2025.GCA-Kenya-NbS-Compendium-Reco_FINAL.pdf,2022,2026,2024,An Inventory of Nature-based Solutions (NbS) in Kenya,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,gca_org_An_Inventory_of_Nature_based_Solutions_NbS_in_Keny.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://kenyaclimatedirectory.org/resources/64f2dcc6e90e3,2022,2026,2024,National Climate Change Action Plan-NCCAP 2018-2022 ...,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,kenyaclimatedirectory_org_National_Climate_Change_Action_Plan_NCCAP_2018_202.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://koreascience.kr/article/JAKO202529636050529.page,2022,2026,2024,Kenya's Climate Action Initiatives: Multi-Sectoral ...,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,koreascience_kr_Kenya_s_Climate_Action_Initiatives_Multi_Sectoral_.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://napglobalnetwork.org/wp-content/uploads/2023/01/napgn-en-2023-review-implementation-kenya-agriculture-national-adaptation-plan-2015-2030.pdf,2022,2026,2024,Review of the Implementation of Kenya's National ...,UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,napglobalnetwork_org_Review_of_the_Implementation_of_Kenya_s_National_.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://ndcpartnership.org/news/kenya-unveils-comprehensive-legal-framework-accelerate-climate-action,2022,2026,2024,Kenya Unveils Comprehensive Legal Framework to ...,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,ndcpartnership_org_Kenya_Unveils_Comprehensive_Legal_Framework_to_.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://ndcpartnership.org/sites/default/files/2023-12/ndcpresource-briefmainstreaming-climate-development-planning2022.pdf,2022,2026,2024,Mainstreaming Climate Action into National Development ...,UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,ndcpartnership_org_Mainstreaming_Climate_Action_into_National_Develop.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://onlinelibrary.wiley.com/doi/full/10.1111/reel.12545,2022,2026,2024,In search of a sustainable future: A comparative ...,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,onlinelibrary_wiley_com_In_search_of_a_sustainable_future_A_comparative_.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://researchportal.port.ac.uk/files/114389955/National_Action_Plans.pdf,2022,2026,2024,Effectiveness and requirements for the Global Plastics Treaty,UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,researchportal_port_ac_uk_Effectiveness_and_requirements_for_the_Global_Plas.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://rsisinternational.org/journals/ijriss/articles/the-united-nations-environmental-program-efforts-in-the-implementation-of-multilateral-environmental-agreements-in-nairobi-city-county-kenya-1992-2022/,2022,2026,2024,The United Nations Environmental Program Efforts in ...,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,rsisinternational_org_The_United_Nations_Environmental_Program_Efforts_i.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://scholarship.law.columbia.edu/context/sabin_climate_change/article/1231/viewcontent/Climate_Litigation_in_the_Global_South_Mapping_JUN24_FINAL___TIffany_Campiz_Challe.pdf,2022,2026,2024,Climate Litigation in the Global South: Mapping Report,UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,scholarship_law_columbia_edu_Climate_Litigation_in_the_Global_South_Mapping_Rep.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://unfccc.int/sites/default/files/2025-12/Kenya%27s%20Adcom%20Report%20v6-Jan%202025.pdf,2022,2026,2024,Kenya's Adaptation Communication to the United Nations ...,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,unfccc_int_Kenya_s_Adaptation_Communication_to_the_United_Nat.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://unfccc.int/sites/default/files/resource/Initial%20Biennial%20Update%20Report.pdf,2022,2026,2024,Kenya's Initial Biennial Update Report,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,unfccc_int_Kenya_s_Initial_Biennial_Update_Report.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://unfccc.int/sites/default/files/resource/MoECCF%20Kenya%20National%20Communication.pdf,2022,2026,2024,KENYA'S THIRD NATIONAL COMMUNICATION (NC3),UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,unfccc_int_KENYA_S_THIRD_NATIONAL_COMMUNICATION_NC3_.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://unsdg.un.org/download/5407/74278,2022,2026,2024,United Nations Kenya Sustainable ...,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,unsdg_un_org_United_Nations_Kenya_Sustainable_.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.adaptation-fund.org/wp-content/uploads/2025/05/NEMA_Kenya_FP.pdf,2022,2026,2024,FULLY DEVELOPED PROPOSAL FOR SINGLE COUNTRY,UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_adaptation-fund_org_FULLY_DEVELOPED_PROPOSAL_FOR_SINGLE_COUNTRY.txt,False,False,False,,0.0,0.0,none,none,none,"The document is about Rwanda, not Kenya, and does not contain explicit evidence related to Kenya's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework.",There is no mention of UNEP's involvement in supporting or enabling climate policy outcomes in Kenya.,[]
Kenya,2022-2026,https://www.climatechampions.net/media/paoaadee/sharm-el-sheikh-adaptation-agenda-2023-implementation-report.pdf,2022,2026,2024,SHARM EL-SHEIKH ADAPTATION AGENDA,UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_climatechampions_net_SHARM_EL_SHEIKH_ADAPTATION_AGENDA.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.eci.ox.ac.uk/sites/default/files/2025-01/UNEP%20Enabling%20Adaptation%20Report%20%282025%29.pdf,2022,2026,2024,Enabling Adaptation - Environmental Change Institute,UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_eci_ox_ac_uk_Enabling_Adaptation_Environmental_Change_Institute.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.elibrary.imf.org/view/journals/061/2022/006/article-A001-en.xml,2022,2026,2024,How to Make the Management of Public Finances Climate ...,UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_elibrary_imf_org_How_to_Make_the_Management_of_Public_Finances_Clim.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.facebook.com/EnvironmentClimateChangeForestryKenya/posts/kenya-launched-the-national-climate-change-action-plan-iii-nccap-2023-2027-as-an/847621324213063/,2022,2026,2024,Kenya launched the National Climate Change Action Plan ...,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_facebook_com_Kenya_launched_the_National_Climate_Change_Action_.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.financeministersforclimate.org/sites/default/files/inline-files/Strategies%20for%20Mainstreaming%20Climate%20Action%20in%20Ministries%20of%20Finance.pdf,2022,2026,2024,Strategies for Mainstreaming Climate Action in Ministries of ...,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_financeministersforclimate_org_Strategies_for_Mainstreaming_Climate_Action_in_Min.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.idea.int/publications/catalogue/html/let-courts-decide-potential-and-limitations-climate-litigation,2022,2026,2024,Let the courts decide? The Potential and Limitations of ...,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_idea_int_Let_the_courts_decide_The_Potential_and_Limitation.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.instagram.com/p/DJoqjCeqs0G/,2022,2026,2024,The Director of UNEP's Regional Office for Africa met today ...,UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_instagram_com_The_Director_of_UNEP_s_Regional_Office_for_Africa_.txt,False,False,False,,0.0,0.0,none,none,unclear,"The document does not contain explicit evidence related to climate mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for Kenya in 2022-2026.",There is no explicit link between UNEP and any climate-related policy or strategy in Kenya for 2022-2026.,[]
Kenya,2022-2026,https://www.instagram.com/reel/DSxY6kRCUid/,2022,2026,2024,"EU in Kenya on Instagram: ""2025 Highlights #3 A look back at ...",UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_instagram_com_EU_in_Kenya_on_Instagram_2025_Highlights_3_A_look_.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.intracen.org/file/20250703itcclimate-philipines04webpagespdf,2022,2026,2024,Climate Change and Trade in the Philippines,UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_intracen_org_Climate_Change_and_Trade_in_the_Philippines.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.kbc.co.ke/kenya-backs-uneps-new-medium-term-strategy-to-steer-global-environmental-action/,2022,2026,2024,Kenya backs UNEP's new Medium-Term Strategy to steer ...,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_kbc_co_ke_Kenya_backs_UNEP_s_new_Medium_Term_Strategy_to_ste.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.kenyaclimatedirectory.org/resources/65166a6827794,2022,2026,2024,Kenya's National Climate Change Action Plan 2018-2022,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_kenyaclimatedirectory_org_Kenya_s_National_Climate_Change_Action_Plan_2018_2.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.kenyaclimatedirectory.org/resources/651ab8a0f0d33,2022,2026,2024,Review of the Implementation of Kenya's National ...,UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_kenyaclimatedirectory_org_Review_of_the_Implementation_of_Kenya_s_National_.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.linkedin.com/pulse/trends-climate-legal-action-robin-farrell-r3fhf,2022,2026,2024,Trends in Climate & Legal Action,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_linkedin_com_Trends_in_Climate_Legal_Action.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.mrcmekong.org/wp-content/uploads/2024/08/Fact-sheets-of-intl-experiences-on-the-formulation-implementation-of-t.pdf,2022,2026,2024,Fact Sheet 1: Climate change adaptation strategies,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_mrcmekong_org_Fact_Sheet_1_Climate_change_adaptation_strategies.txt,False,False,False,,0.0,0.0,none,none,unclear,No relevant information found,No relevant information found,[]
Kenya,2022-2026,https://www.nature.com/articles/s43247-025-02165-9,2022,2026,2024,Integrated fire management as an adaptation and ...,UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_nature_com_Integrated_fire_management_as_an_adaptation_and_.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.nature.org/content/dam/tnc/nature/en/documents/0/9/092925_ThePowerofPolicy_FINAL.pdf,2022,2026,2024,The Power of Policy,UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_nature_org_The_Power_of_Policy.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.nyeri.go.ke/wp-content/uploads/2025/12/Nyeri-County-CCAP-Report-2023-2027-4.pdf,2022,2026,2024,CLIMATE CHANGE ACTION PLAN 2023 - 2027,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_nyeri_go_ke_CLIMATE_CHANGE_ACTION_PLAN_2023_2027.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.oecd.org/content/dam/oecd/en/publications/reports/2024/11/climate-adaptation-investment-framework_30362f60/8686fc27-en.pdf,2022,2026,2024,Climate Adaptation Investment Framework,UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_oecd_org_Climate_Adaptation_Investment_Framework.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.opengovpartnership.org/wp-content/uploads/2024/01/Kenya_Action-Plan_2023-2027_December.pdf,2022,2026,2024,KENYA'S OPEN GOVERNMENT PARTNERSHIP (OGP),UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_opengovpartnership_org_KENYA_S_OPEN_GOVERNMENT_PARTNERSHIP_OGP_.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.sciencedirect.com/science/article/pii/S2405844023026981,2022,2026,2024,Managing the challenges of climate change mitigation and ...,UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_sciencedirect_com_Managing_the_challenges_of_climate_change_mitigati.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.transitionpathwayinitiative.org/publications/uploads/2024-state-of-transition-in-sovereigns-2024-tracking-national-climate-action-for-investors-report.pdf,2022,2026,2024,State of Transition in Sovereigns 2024:,UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_transitionpathwayinitiative_org_State_of_Transition_in_Sovereigns_2024_.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.uncclearn.org/wp-content/uploads/library/Adapting-to-a-new-climate-MENA.pdf,2022,2026,2024,Adapting to a New Climate in the MENA Region,UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_uncclearn_org_Adapting_to_a_New_Climate_in_the_MENA_Region.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.undp.org/sites/g/files/zskgke326/files/2022-11/UNDP%20Kenya%20-%20CPD%202022-2026%20-14th%20Nov%202022.pdf,2022,2026,2024,UNDP Kenya - CPD 2022-2026,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_undp_org_UNDP_Kenya_CPD_2022_2026.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.undp.org/sites/g/files/zskgke326/files/2025-07/icpe-turkmenistan-report.pdf,2022,2026,2024,TURKMENISTAN,UNEP initiative Kenya national adaptation plan passed policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_undp_org_TURKMENISTAN.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.unep.org/annualreport/2022,2022,2026,2024,"UNEP, annual report, 2022",UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_unep_org_UNEP_annual_report_2022.txt,False,False,False,,0.0,0.0,none,none,unclear,No evidence found,No evidence found,[]
Kenya,2022-2026,https://www.unep.org/interactives/emissions-gap-report/2023/,2022,2026,2024,Emissions Gap Report 2023: Broken Record,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_unep_org_Emissions_Gap_Report_2023_Broken_Record.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.unep.org/resources/emissions-gap-report-2022,2022,2026,2024,Emissions Gap Report 2022,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_unep_org_Emissions_Gap_Report_2022.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.unep.org/resources/unep-medium-term-strategy,2022,2026,2024,UNEP Medium-Term Strategy,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_unep_org_UNEP_Medium_Term_Strategy.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Kenya,2022-2026,https://www.unepfi.org/wordpress/wp-content/uploads/2022/11/Adapting-to-a-New-Climate.pdf,2022,2026,2024,Adapting to a New Climate,UNEP project Kenya climate change act approved policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_unepfi_org_Adapting_to_a_New_Climate.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Lebanon,2018-2022,https://apps1.unep.org/resolutions/uploads/unep_aheg_2018_1_inf_4_unea2_edited.pdf,2018,2022,2020,United Nations Environment Assembly of the ...,UNEP assisted Lebanon climate change regulation revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,apps1_unep_org_United_Nations_Environment_Assembly_of_the_.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for Lebanon in 2018-2022.","The document does not explicitly link UNEP to any climate change mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework in Lebanon in 2018-2022.",[]
Lebanon,2018-2022,https://apps1.unep.org/resolutions/uploads/unep_aheg_2018_inf3_full_assessment_en.pdf,2018,2022,2020,Combating marine plastic litter and microplast,UNEP assisted Lebanon climate change regulation revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,apps1_unep_org_Combating_marine_plastic_litter_and_microplast.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for Lebanon in 2018-2022.",The document does not explicitly link UNEP to strengthening/enabling/adoption/implementation of any climate policy/strategy/legal framework in Lebanon during 2018-2022.,[]
Lebanon,2018-2022,https://bidenwhitehouse.archives.gov/wp-content/uploads/2021/10/Report-on-the-Impact-of-Climate-Change-on-Migration.pdf,2018,2022,2020,Report on the Impact of Climate Change on Migration,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,bidenwhitehouse_archives_gov_Report_on_the_Impact_of_Climate_Change_on_Migratio.txt,False,False,False,,0.0,0.0,none,none,global,"The document does not contain explicit evidence related to Lebanon's climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for the period 2018-2022.","There is no explicit link between UNEP and climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks in Lebanon for the period 2018-2022.",[]
Lebanon,2018-2022,https://climatepolicyinitiative.org/wp-content/uploads/2018/12/Understanding-and-Increasing-Finance-for-Climate-Adaptation-in-Developing-Countries-1.pdf,2018,2022,2020,Understanding-and-Increasing-Finance-for- ...,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,climatepolicyinitiative_org_Understanding_and_Increasing_Finance_for_.txt,False,False,False,,0.0,0.0,none,none,global,"The document does not contain explicit evidence related to Lebanon's climate change mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework for the time window 2018-2022.",There is no explicit link between UNEP and any climate policy or legal framework in Lebanon for the specified time period.,"[""The document is a general report on climate adaptation finance in developing countries and does not specifically mention Lebanon or any specific climate policy or legal framework.""]"
Lebanon,2018-2022,https://documents1.worldbank.org/curated/en/157141636056129273/pdf/Green-Public-Procurement-An-Overview-of-Green-Reforms-in-Country-Procurement-Systems.pdf,2018,2022,2020,An Overview of Green Reforms in Country Procurement Systems,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,documents1_worldbank_org_An_Overview_of_Green_Reforms_in_Country_Procuremen.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Lebanon,2018-2022,https://environmentalmigration.iom.int/sites/g/files/tmzbdl1411/files/documents/2023-11/environmental_rule_of_law.pdf,2018,2022,2020,First Global Report,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,environmentalmigration_iom_int_First_Global_Report.txt,False,False,False,,0.0,0.0,none,none,unclear,No evidence found due to fetch error.,No evidence found due to fetch error.,[]
Lebanon,2018-2022,https://faolex.fao.org/docs/pdf/leb211917EVolIII.pdf,2018,2022,2020,2020 VOLUME III WATER RESOURCES MANAGEMENT,UNEP assisted Lebanon climate change regulation revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,faolex_fao_org_2020_VOLUME_III_WATER_RESOURCES_MANAGEMENT.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Lebanon,2018-2022,https://gefcrew.org/carrcu/IGM/Regional_Seas_Conventions.pdf,2018,2022,2020,Contributions of Regional Seas Conventions and Action ...,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,gefcrew_org_Contributions_of_Regional_Seas_Conventions_and_Act.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for Lebanon during 2018-2022.",There is no explicit link between UNEP and any climate-related outcomes in Lebanon during 2018-2022.,[]
Lebanon,2018-2022,https://greenfinancelac.org/wp-content/uploads/2020/06/Environmental_Social_Governance.2.pdf,2018,2022,2020,"Environmental, Social and Governance",in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,greenfinancelac_org_Environmental_Social_and_Governance.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Lebanon,2018-2022,https://gwpo-gwp.org/wp-content/uploads/2026/04/advancing-towards-gender-maintreaming-in-wrm-report.pdf,2018,2022,2020,Advancing towards gender mainstreaming in ...,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,gwpo-gwp_org_Advancing_towards_gender_mainstreaming_in_.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Lebanon,2018-2022,https://iea.blob.core.windows.net/assets/138e3195-d0e6-4345-a66c-92ebe4abbeaf/Energy_Policies_beyond_IEA_Countries_Morocco.pdf,2018,2022,2020,Energy Policies Beyond IEA Countries: Morocco 2019 Review,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,iea_blob_core_windows_net_Energy_Policies_Beyond_IEA_Countries_Morocco_2019_.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to Lebanon's climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for the period 2018-2022.",There is no explicit link between UNEP and any climate policy or strategy in Lebanon for the period 2018-2022.,[]
Lebanon,2018-2022,https://link.springer.com/article/10.1186/s41180-020-00034-3,2018,2022,2020,Transition towards green banking: role of financial regulators ...,UNEP assisted Lebanon climate change regulation revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,link_springer_com_Transition_towards_green_banking_role_of_financial.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to Lebanon's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework for the period 2018-2022.",There is no explicit link between UNEP and any climate policy or legal framework outcome in Lebanon for the period 2018-2022.,[]
Lebanon,2018-2022,https://planbleu.org/wp-content/uploads/2020/11/SoED-Full-Report.pdf,2018,2022,2020,State of the Environment and Development in ...,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,planbleu_org_State_of_the_Environment_and_Development_in_.txt,False,False,False,,0.0,0.0,none,none,unclear,No evidence found due to document fetch error.,No evidence found due to document fetch error.,[]
Lebanon,2018-2022,https://resourcegovernance.org/sites/default/files/documents/tying_their_hands_how_petroleum_contract_terms_may_limit_governments_climate_flexibility.pdf,2018,2022,2020,Tying Their Hands? How Petroleum Contract Terms May ...,UNEP assisted Lebanon climate change regulation revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,resourcegovernance_org_Tying_Their_Hands_How_Petroleum_Contract_Terms_May.txt,False,False,False,,0.0,0.0,none,none,global,"The document does not contain explicit evidence related to Lebanon's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework for the time window 2018-2022.",There is no explicit link between UNEP and any climate policy or strategy in Lebanon for the specified time period.,"[""The document discusses petroleum contracts and their potential impact on climate policy flexibility in various countries, including Lebanon, but does not provide evidence of climate policy or UNEP attribution.""]"
Lebanon,2018-2022,https://sdgs.un.org/sites/default/files/documents/17969VClist20180314.csv,2018,2022,2020,17969VClist20180314.csv - SDGs - the United Nations,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,sdgs_un_org_17969VClist20180314_csv_SDGs_the_United_Nations.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
